date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-31 18:02:00,JoeBiden,,10199,35374,160970,"Trump and Pence are running on this: “You won’t be safe in Joe Biden’s America.” And what’s their proof? The violence you’re seeing in Donald Trump’s America.",,,,1300494058746458116,https://twitter.com/JoeBiden/status/1300494058746458116
2020-08-31 17:57:00,JoeBiden,,21022,54815,297913,"The simple truth is Donald Trump failed to protect America. So now, he’s trying to scare America.",,,,1300492800161583104,https://twitter.com/JoeBiden/status/1300492800161583104
2020-08-31 17:52:00,JoeBiden,,3976,18185,90050,"I want a safe America — safe from COVID, safe from crime and looting, safe from racially motivated violence, safe from bad cops. And let’s be crystal clear: Safe from four more years of Donald Trump.",,,,1300491542000361473,https://twitter.com/JoeBiden/status/1300491542000361473
2020-08-31 17:46:00,JoeBiden,,17024,26079,124003,"Donald Trump may believe mouthing the words law and order makes him strong, but his failure to call on his own supporters to stop acting as an armed militia in this country shows you how weak he is.",,,,1300490032042725377,https://twitter.com/JoeBiden/status/1300490032042725377
2020-08-31 17:38:26,JoeBiden,,2524,4531,14905,"Donald Trump can’t stop the violence we're seeing today – because for years he has fomented it. Tune in as I discuss the need for justice and safety in America:",,,,1300488129418129409,https://twitter.com/JoeBiden/status/1300488129418129409
2020-08-31 16:32:00,JoeBiden,,65034,27926,198418,"Does anyone believe there will be less violence in America if Donald Trump is reelected?",,,,1300471409735536642,https://twitter.com/JoeBiden/status/1300471409735536642
2020-08-31 15:52:00,JoeBiden,,7109,18594,73403,"We are facing so many crises under Donald Trump: COVID. Economic devastation. Unwarranted police violence. Emboldened white nationalists. A reckoning on race. Declining faith in a bright American future. The common thread? A president who makes things worse — not better.",,,,1300461343045083136,https://twitter.com/JoeBiden/status/1300461343045083136
2020-08-31 15:00:01,JoeBiden,,2583,6752,24490,"We’re going to build back better and we will do it while creating a brighter future for you and your families. This week @KamalaHarris and I sit down to discuss how we are going to move forward—together. Join us on Tuesday.",,@KamalaHarris,,1300448261321502720,https://twitter.com/JoeBiden/status/1300448261321502720
2020-08-31 12:04:00,JoeBiden,,2949,14676,82741,"There’s a lot happening, but I hope we don’t overlook the brave fire fighters & emergency responders in the wake of Hurricane Laura. When the storm hit, they stayed behind—even while their homes were being destroyed—to help their community recover. True American heroes.",,,,1300403965201444866,https://twitter.com/JoeBiden/status/1300403965201444866
2020-08-30 23:48:00,JoeBiden,AdyBarkan,4774,26836,101899,"This video is doctored — and a flagrant attempt to spread misinformation at the expense of a man who uses assistive technology. It should be removed. Now.",,,,1300218744539619336,https://twitter.com/JoeBiden/status/1300218744539619336
